########Default mode########
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
########Default mode########
###########walk mode###########
2015-12-08 12:00:35 3890 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 3890 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 3890 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 4500 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 4500 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 4500 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 5100 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 5100 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 5100 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 5700 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 5700 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 5700 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 6300 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 6300 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 6300 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 6900 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 6900 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 6900 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 7500 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 7500 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 7500 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 8110 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 8110 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 8110 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 8720 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 8720 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 8720 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 9320 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 9320 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 9320 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:35 9920 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:35 9920 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:35 9920 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 0520 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 0520 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 0520 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 1120 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 1120 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 1120 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 1730 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 1730 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 1730 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 2320 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 2320 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 2320 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 2920 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 2920 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 2920 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 3530 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 3530 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 3530 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 4130 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 4130 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 4130 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 4730 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 4730 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 4730 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 5330 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 5330 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 5330 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 5930 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 5930 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 5930 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 6530 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 6530 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 6530 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 7130 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 7130 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 7130 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 7730 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 7730 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 7730 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 8330 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 8330 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 8330 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 8930 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 8930 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 8930 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:36 9530 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:36 9530 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:36 9530 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 0130 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 0130 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 0130 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 0740 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 0740 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 0740 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 1350 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 1350 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 1350 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 1950 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 1950 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 1950 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 2560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 2560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 2560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 3160 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 3160 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 3160 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 3760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 3760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 3760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 4360 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 4360 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 4360 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 4960 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 4960 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 4960 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 5560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 5560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 5560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 6160 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 6160 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 6160 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 6760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 6760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 6760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 7360 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 7360 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 7360 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 7960 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 7960 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 7960 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 8560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 8560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 8560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 9160 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 9160 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 9160 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:37 9760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:37 9760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:37 9760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 0360 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 0360 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 0360 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 0960 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 0960 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 0960 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 1560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 1560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 1560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 2170 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 2170 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 2170 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 2760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 2760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 2760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 3360 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 3360 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 3360 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 3960 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 3960 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 3960 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 4560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 4560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 4560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 5160 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 5160 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 5160 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 5760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 5760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 5760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 6370 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 6370 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 6370 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 6980 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 6980 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 6980 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 7590 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 7590 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 7590 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 8200 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 8200 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 8200 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 8800 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 8800 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 8800 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:38 9410 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:38 9410 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:38 9410 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 0010 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 0010 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 0010 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 0610 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 0610 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 0610 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 1210 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 1210 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 1210 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 1810 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 1810 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 1810 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 2410 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 2410 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 2410 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 3010 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 3010 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 3010 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 3610 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 3610 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 3610 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 4210 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 4210 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 4210 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 4810 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 4810 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 4810 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 5410 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 5410 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 5410 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 6010 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 6010 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 6010 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 6610 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 6610 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 6610 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 7210 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 7210 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 7210 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 7810 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 7810 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 7810 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 8410 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 8410 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 8410 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 9020 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 9020 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 9020 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:39 9620 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:39 9620 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:39 9620 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 0220 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 0220 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 0220 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 0830 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 0830 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 0830 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 1430 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 1430 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 1430 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 2030 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
